meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,occupation
0.149418573618,0.0695332563864,0.141350482315,0.0973347624151,0.196270096463,0.0989353340479,1.3902505964,4.89015693049,0.957114588423,0.658934026252,0.104937477671,0.149418573618,0.119116024676,0.0431085043988,0.279113924051,0.730437816999,0.0,5.98623046875,5.98623046875,0.0875692888312,actor
0.141762605516,0.0676710740999,0.137649160414,0.0933333333333,0.188667381208,0.0953340478742,1.7697704155,7.1186885758,0.962309266256,0.710853585735,0.100635941408,0.141762605516,0.11757893405,0.0431506849315,0.279113924051,0.678465007363,0.0,5.85703125,5.85703125,0.0819933742728,actor
0.140172201663,0.0698132454232,0.128445873526,0.0907324044302,0.187867095391,0.0971346909611,1.82649822589,7.57511364749,0.955761394142,0.66581485243,0.10293676313,0.140172201663,0.123571031334,0.0431929480901,0.279113924051,0.849103546143,0.0,6.91215820313,6.91215820313,0.0956236360305,actor
0.135406901095,0.0701315591164,0.130446588067,0.0872311539836,0.183465523401,0.0962343694176,1.81728438273,7.0424186729,0.961765206325,0.710646814923,0.0962343694176,0.135406901095,0.121876308537,0.0434911242604,0.279113924051,0.806666917067,0.0,5.92163085938,5.92163085938,0.0837975817286,actor
0.13815732227,0.0626168989997,0.131747052519,0.0927331189711,0.183865666309,0.0911325473383,1.64314272784,6.09483502091,0.957149786678,0.675512287453,0.100936048589,0.13815732227,0.11595645006,0.0432777232581,0.272222222222,1.34502171758,0.0,5.53403320313,5.53403320313,0.122905582466,actor
0.151858102456,0.0703675722023,0.152854590925,0.0973347624151,0.198670953912,0.101336191497,1.64187586482,5.64596640513,0.958057654852,0.683074585607,0.171061093248,0.151858102456,0.127383692848,0.0431929480901,0.279113924051,0.543046875,0.0,3.81137695312,3.81137695312,0.0814937301915,actor
0.15451667472,0.0742175610229,0.152554483744,0.0999356913183,0.214976777421,0.115041086102,2.00978278956,8.22586335009,0.960000972612,0.702638310644,0.153354769561,0.15451667472,0.127223678865,0.0431506849315,0.279113924051,0.800662466196,0.0,6.84755859375,6.84755859375,0.0893488532182,actor
0.143640021256,0.0701020637623,0.146352268667,0.0945337620579,0.184565916399,0.0900321543408,1.70261355821,6.40316032565,0.963035392591,0.718289430298,0.153754912469,0.143640021256,0.124632258514,0.0431506849315,0.277358490566,0.956094533093,0.0,6.890625,6.890625,0.106459330144,actor
0.128572439322,0.0750956111069,0.116841729189,0.0542193640586,0.189667738478,0.135448374419,7.17021391694,75.6807949281,0.923194392436,0.585133575836,0.0470167917113,0.128572439322,0.122262091284,0.0431506849315,0.279113924051,0.422852016715,0.04306640625,5.23256835937,5.18950195313,0.045875828906,actor
0.158201676386,0.0815751242325,0.17266166488,0.097034655234,0.232082886745,0.135048231511,1.70471642058,7.14421174866,0.970397074273,0.767045283733,0.251789924973,0.158201676386,0.106028905215,0.0433202357564,0.277358490566,0.932237463663,0.0,6.35229492188,6.35229492188,0.0950102962142,actor
0.148337016881,0.0810824575069,0.148653090389,0.0922329403358,0.221579135406,0.12934619507,1.69986123986,6.89571984203,0.971506312752,0.776793750816,0.096934619507,0.148337016881,0.103789016187,0.0440119760479,0.273913043478,0.790662824604,0.0,6.24462890625,6.24462890625,0.0830691289426,actor
0.171910653623,0.0877849231074,0.197070382279,0.102336548767,0.253390496606,0.151053947839,2.46477476399,10.752719412,0.959443829937,0.715705711716,0.266095033941,0.171910653623,0.110544615901,0.0435340572557,0.273913043478,1.01676780523,0.0861328125,5.44790039062,5.36176757812,0.121776826934,actor
0.163655199602,0.0827840951773,0.174462307967,0.104037156127,0.23868524473,0.134648088603,1.30240698204,5.03868526955,0.970389526702,0.75681938118,0.279499821365,0.163655199602,0.107017166322,0.0433628318584,0.279113924051,0.843316707433,0.0,4.86650390625,4.86650390625,0.117047921189,actor
0.170637132258,0.0871701540354,0.192868881743,0.102436584494,0.249989281886,0.147552697392,2.00211426017,8.20912341676,0.963373858703,0.727968549331,0.271997141836,0.170637132258,0.107474662085,0.0434482758621,0.275625,0.784109057049,0.0,4.306640625,4.306640625,0.116985981308,actor
0.179109180455,0.0823927836156,0.207974276527,0.112640228653,0.248788853162,0.136148624509,1.91658533512,7.72355682021,0.958389533838,0.692579053107,0.277799214005,0.179109180455,0.109827943631,0.0431085043988,0.272222222222,1.00344726562,0.0,5.5986328125,5.5986328125,0.116896938013,actor
0.160693216999,0.088608315294,0.16555912826,0.0905323329761,0.250389424795,0.159857091819,2.32137595498,11.2467997391,0.967276502931,0.758192780166,0.278399428367,0.160693216999,0.113011239902,0.0431506849315,0.275625,0.832369679418,0.0,5.64169921875,5.64169921875,0.0934536201712,actor
0.157167230382,0.085170020198,0.172161486245,0.092533047517,0.232182922472,0.139649874955,2.01699002902,9.33184136598,0.967785820269,0.753097990564,0.223479814219,0.157167230382,0.111655177892,0.0431506849315,0.277358490566,0.82466073666,0.0,3.57451171875,3.57451171875,0.14124768304,actor
0.15426117369,0.0867669314632,0.16285816363,0.0900321543408,0.232382993926,0.142350839586,1.78917173348,7.50678022906,0.969220978789,0.763349703657,0.00340121471954,0.15426117369,0.107574103787,0.0431085043988,0.265662650602,0.813654614826,0.0,4.34970703125,4.34970703125,0.104052928657,actor
0.155507882692,0.0790350472198,0.153954983923,0.10223651304,0.221279028224,0.119042515184,1.8781986224,8.3771009892,0.968282607214,0.755828679501,0.277399071097,0.155507882692,0.111443489724,0.0431085043988,0.277358490566,0.747252225654,0.0,5.4263671875,5.4263671875,0.088785046729,actor
0.150757472002,0.0818309707654,0.169260450161,0.059621293319,0.231482672383,0.171861379064,5.37595353024,42.8153750489,0.916177619783,0.540019768173,0.0470167917113,0.150757472002,0.124510254988,0.0431506849315,0.279113924051,0.316688317587,0.04306640625,1.57192382813,1.52885742187,0.0955640384362,actor
0.172803144979,0.0785343279576,0.183365487674,0.122443729904,0.242786709539,0.120342979636,2.05152939827,9.11997999081,0.959265247289,0.695889203856,0.277999285459,0.172803144979,0.118721798857,0.0431506849315,0.277358490566,1.1560841316,0.0,7.407421875,7.407421875,0.136750953611,actor
0.168718962571,0.0824562663109,0.166659521258,0.11714183637,0.252390139335,0.135248302965,3.43559702519,22.248821463,0.955628288134,0.698560343563,0.269696320114,0.168718962571,0.122195735844,0.0431506849315,0.279113924051,0.720088835685,0.0,5.340234375,5.340234375,0.0917636953617,actor
0.151740568982,0.0789993612203,0.152254376563,0.0973347624151,0.209674883887,0.112340121472,1.71802177519,7.17892142155,0.969348845507,0.760991131399,0.207674169346,0.151740568982,0.138578485314,0.0431929480901,0.279113924051,0.59274332195,0.0,4.28510742187,4.28510742187,0.0676647124511,actor
0.153263412601,0.0831264748605,0.145652018578,0.0922329403358,0.233083244016,0.14085030368,1.88804222146,8.76175652415,0.969436233859,0.761813299486,0.268996070025,0.153263412601,0.123176767304,0.0432352941176,0.279113924051,1.11191659245,0.0,7.1490234375,7.1490234375,0.0816544867997,actor
0.15894501142,0.0798218630662,0.150953912111,0.103536977492,0.241086102179,0.137549124687,1.58080287185,5.7144455523,0.962582001111,0.712767439369,0.249088960343,0.15894501142,0.110210899228,0.0431506849315,0.279113924051,0.645890018858,0.0,7.08442382812,7.08442382812,0.0635007677122,actor
0.15420865349,0.0766690728999,0.160057163273,0.100735977135,0.20857449089,0.107838513755,1.70009876392,6.89561915818,0.968037740183,0.752039216357,0.205073240443,0.15420865349,0.136315150417,0.0434911242604,0.277358490566,0.701081031977,0.0,7.17055664062,7.17055664062,0.0946806679291,actor
0.165051302548,0.0808897606197,0.160057163273,0.117642015005,0.246888174348,0.129246159343,2.1042142015,9.14095635869,0.960148948165,0.705843551851,0.277999285459,0.165051302548,0.121411894083,0.0431085043988,0.279113924051,1.05107615254,0.0,11.8217285156,11.8217285156,0.0902064044848,actor
0.168833457607,0.0824781876819,0.155455519829,0.117041800643,0.254090746695,0.137048946052,2.25379828574,9.34354671577,0.950527389101,0.658180612429,0.279899964273,0.168833457607,0.115366554821,0.0431085043988,0.279113924051,0.775671184392,0.0,5.44790039062,5.44790039062,0.102228874804,actor
0.167214822104,0.0785596975956,0.165459092533,0.123944265809,0.239985709182,0.116041443373,2.18535402694,9.29874598193,0.960806969662,0.716410910806,0.276898892462,0.167214822104,0.113900460274,0.0431085043988,0.279113924051,0.833039407169,0.0,6.76142578125,6.76142578125,0.0792800617641,actor
0.176176989664,0.0821628003253,0.197170418006,0.117241872097,0.247888531618,0.130646659521,1.98321929443,8.38372421085,0.966758996336,0.752123275295,0.28,0.176176989664,0.105324395887,0.0434911242604,0.277358490566,0.908100245276,0.107666015625,2.34711914062,2.239453125,0.166337167505,actor
0.155404912057,0.0761466117449,0.172961772061,0.0774276527331,0.218578063594,0.141150410861,4.60685380345,37.9558302242,0.944672248338,0.637007880596,0.0475169703466,0.155404912057,0.150699496927,0.0431085043988,0.279113924051,0.340324763808,0.04306640625,1.95952148437,1.91645507813,0.104588890056,actor
0.170325294677,0.0778410438475,0.169160414434,0.124544480171,0.241686316542,0.11714183637,1.76250878631,7.38261977715,0.96008715599,0.690734563234,0.279399785638,0.170325294677,0.114821473893,0.0431085043988,0.279113924051,0.639486055596,0.0,4.47890625,4.47890625,0.0653531631919,actor
0.175388591987,0.0798192978425,0.184365844945,0.099235441229,0.252190067881,0.152954626652,1.80119619436,6.61376058463,0.95588228481,0.674134299192,0.25629153269,0.175388591987,0.10681009497,0.0431506849315,0.279113924051,0.733968426115,0.0,5.85703125,5.85703125,0.0837162990196,actor
0.154560546982,0.0808430085249,0.164958913898,0.0893319042515,0.224180064309,0.134848160057,1.68153629734,6.48948015827,0.966605163453,0.744750702953,0.185066095034,0.154560546982,0.112443845354,0.0431929480901,0.279113924051,0.684265499304,0.0,6.30922851562,6.30922851562,0.0910723908748,actor
0.152397260999,0.0763825830816,0.148953197571,0.0911325473383,0.209074669525,0.117942122186,2.25125355075,9.02659953982,0.952177441782,0.670028603781,0.0966345123258,0.152397260999,0.0996952906391,0.0431506849315,0.279113924051,0.746306708308,0.0,4.32817382813,4.32817382813,0.090649317515,actor
0.148336272279,0.0771139669061,0.137849231869,0.0873311897106,0.217277599143,0.129946409432,3.50265792091,20.5185506367,0.950612665847,0.666758070464,0.0867309753483,0.148336272279,0.103769433105,0.0433628318584,0.279113924051,0.676492879037,0.0,4.52197265625,4.52197265625,0.0971336107258,actor
0.155208287497,0.0752331359567,0.152754555198,0.0942336548767,0.22177920686,0.127545551983,1.50536852894,5.42521237747,0.964454364982,0.721915875804,0.0870310825295,0.155208287497,0.0982647728109,0.0431085043988,0.277358490566,0.562969031701,0.0,3.20844726562,3.20844726562,0.0984560452276,actor
0.146109716619,0.0788406518381,0.13374776706,0.0933333333333,0.207974276527,0.114640943194,2.3890184838,10.9376874027,0.958938833801,0.706027811731,0.0973347624151,0.146109716619,0.110785534663,0.0432352941176,0.279113924051,0.66383487477,0.0,4.41430664062,4.41430664062,0.105187569642,actor
0.173984479536,0.0817532748341,0.188967488389,0.100936048589,0.254390853876,0.153454805288,2.86941871965,13.8178973539,0.948891400033,0.655838639731,0.25529117542,0.173984479536,0.109763738776,0.0431506849315,0.279113924051,0.650302734375,0.0,4.32817382813,4.32817382813,0.0800542740841,actor
0.156227555413,0.0783090066917,0.147252590211,0.0966345123258,0.225080385852,0.128445873526,2.00531546598,8.54778003218,0.960983190763,0.709727723914,0.10563772776,0.156227555413,0.104934822303,0.0432777232581,0.279113924051,0.550462999683,0.0,4.43583984375,4.43583984375,0.0840039457972,actor
0.171796417678,0.0801887839045,0.183965702036,0.102336548767,0.251089674884,0.148753126116,1.66841761753,5.50586815794,0.953373406474,0.656490016791,0.100535905681,0.171796417678,0.110817927418,0.0431085043988,0.279113924051,0.682002433402,0.0,11.025,11.025,0.0420270647321,actor
0.154876400223,0.0800589274552,0.169560557342,0.0656234369418,0.219378349411,0.153754912469,5.36611522396,50.984028412,0.937941725239,0.606393155211,0.0475169703466,0.154876400223,0.127486887103,0.0431085043988,0.279113924051,0.418945993823,0.04306640625,1.95952148437,1.91645507813,0.122335398509,actor
0.161521929551,0.0771063159117,0.157156127188,0.0984351554126,0.230782422294,0.132347266881,1.76138286609,6.64080025549,0.958248095346,0.686723355572,0.208074312254,0.161521929551,0.113059080547,0.043405511811,0.279113924051,0.536473767511,0.0,4.47890625,4.47890625,0.10269350215,actor
0.153013329716,0.0773698924576,0.137749196141,0.0938335119686,0.22718113612,0.133347624151,1.44002639469,5.08779960873,0.963012664237,0.709771155891,0.103536977492,0.153013329716,0.113416304472,0.0433628318584,0.279113924051,0.581505789975,0.0,4.2205078125,4.2205078125,0.103796357253,actor
0.175967206602,0.0783740930838,0.202372275813,0.107938549482,0.248888888889,0.140950339407,2.93382532842,14.2172687869,0.94929155765,0.665324169278,0.248688817435,0.175967206602,0.102262726692,0.0431929480901,0.279113924051,0.909302098474,0.0,4.24204101563,4.24204101563,0.117462877746,actor
0.165556040935,0.0807373859707,0.181164701679,0.0972347266881,0.246688102894,0.149453376206,1.7773798283,6.43307297162,0.954628345843,0.671355822483,0.100435869954,0.165556040935,0.104260899859,0.0432777232581,0.275625,0.607046329274,0.0,4.43583984375,4.43583984375,0.100568794744,actor
0.1612470189,0.0762748365009,0.167859949982,0.0983351196856,0.224980350125,0.126645230439,2.61302998337,14.1954503141,0.952023439708,0.655174602806,0.0964344408717,0.1612470189,0.105715594441,0.0431085043988,0.277358490566,0.680688476562,0.0,4.3927734375,4.3927734375,0.101462807345,actor
0.151517813849,0.0777368325559,0.141950696677,0.094733833512,0.211675598428,0.116941764916,2.72651766962,14.399984065,0.958033688304,0.704804379229,0.0952340121472,0.151517813849,0.100330946626,0.0431085043988,0.279113924051,0.749907602163,0.0,6.48149414063,6.48149414063,0.0718025430067,actor
0.0991816298585,0.0695597117667,0.0634226509468,0.0489174705252,0.141450518042,0.092533047517,7.97274630707,87.0139550713,0.850741841942,0.355699903079,0.0475169703466,0.0991816298585,0.113144820027,0.0435340572557,0.277358490566,0.167758675509,0.04306640625,0.99052734375,0.9474609375,0.0981308411215,actor
0.0876827056816,0.0676469342492,0.0656234369418,0.0424151482672,0.113540550196,0.0711254019293,2.30556351878,9.68921271793,0.934202178153,0.541624990536,0.0417148981779,0.0876827056816,0.113987058767,0.0431085043988,0.277358490566,0.408369584517,0.0,7.45048828125,7.45048828125,0.0344166568361,actor
0.139938900961,0.0662817815658,0.130472103004,0.0956223175966,0.197253218884,0.101630901288,5.7832451326,52.2631226341,0.932094376315,0.628135056962,0.0985407725322,0.139938900961,0.134322982865,0.0434482758621,0.268902439024,0.85435546875,0.0,1.59345703125,1.59345703125,0.16722972973,actor
0.148923895607,0.0807311479935,0.165259021079,0.0585209003215,0.219078242229,0.160557341908,4.56809973149,34.1419577777,0.938362403221,0.624775456068,0.0475169703466,0.148923895607,0.137435461334,0.0431085043988,0.273913043478,0.675747282609,0.04306640625,4.47890625,4.43583984375,0.0946004113061,actor
0.18124340978,0.0815069132347,0.206273669168,0.131546981065,0.247788495891,0.116241514827,1.96150305269,7.7115055299,0.95738459144,0.6893357564,0.270896748839,0.18124340978,0.12414481981,0.0431506849315,0.279113924051,1.37504882812,0.0,6.2015625,6.2015625,0.1380428652,actor
0.16183590771,0.0845787453362,0.18216505895,0.0886316541622,0.238485173276,0.149853519114,1.80878625894,8.52638305241,0.969065123123,0.758015906188,0.102436584494,0.16183590771,0.109611775728,0.0432777232581,0.277358490566,1.39934612772,0.0,5.96469726563,5.96469726563,0.135255185107,actor
0.109536156074,0.0834645724442,0.0964344408717,0.0312111468382,0.178663808503,0.147452661665,5.2438254213,50.3928998668,0.962695851684,0.75079311059,0.0599214005002,0.109536156074,0.110710375989,0.0431085043988,0.277358490566,0.050978606468,0.0,1.01206054687,1.01206054687,0.0650228673693,screenwriter
0.103744776386,0.0832085886054,0.0857306180779,0.0279099678457,0.174262236513,0.146352268667,5.56823176571,53.2190801565,0.955445086537,0.71731800873,0.0599214005002,0.103744776386,0.1184730228,0.0432777232581,0.279113924051,0.111271575218,0.0,1.57192382813,1.57192382813,0.0930738701831,screenwriter
0.104153028027,0.0822421594104,0.0866309396213,0.0277098963916,0.173061807788,0.145351911397,5.70341673499,58.3141968093,0.957903818005,0.73095332723,0.0599214005002,0.104153028027,0.113748579021,0.0431085043988,0.277358490566,0.150431958576,0.0,7.98881835938,7.98881835938,0.0254805149004,screenwriter
0.103266441021,0.0832231410786,0.0823294033583,0.0274097892104,0.172061450518,0.144651661308,5.53463557047,52.2757113797,0.955340845325,0.717739676538,0.119942836727,0.103266441021,0.115819098916,0.0431085043988,0.277358490566,0.0747152071221,0.0,1.1197265625,1.1197265625,0.087347232207,screenwriter
0.103107482166,0.0835107189476,0.0823294033583,0.0270096463023,0.172161486245,0.145151839943,4.80467452873,39.1893561088,0.956976011828,0.728970980447,0.119942836727,0.103107482166,0.11426886304,0.0433202357564,0.275625,0.17386809593,0.0,1.378125,1.378125,0.17691296729,screenwriter
0.103672200528,0.0843945401918,0.0824294390854,0.0259092533048,0.174062165059,0.148152911754,5.40147854273,51.1072653167,0.9560900659,0.724768360025,0.0599214005002,0.103672200528,0.112125680108,0.0431929480901,0.279113924051,0.192496820494,0.0,7.98881835938,7.98881835938,0.031362571479,screenwriter
0.110453524593,0.0852233336234,0.0953340478742,0.0302107895677,0.183065380493,0.152854590925,5.19032253997,50.9559741512,0.963554626431,0.754559694971,0.0599214005002,0.110453524593,0.117301139258,0.0431085043988,0.277358490566,0.19460006359,0.0,8.0103515625,8.0103515625,0.0365164305095,screenwriter
0.106352394404,0.0833148269293,0.0876312968917,0.0298106466595,0.174662379421,0.144851732762,5.79750391425,60.5206479788,0.958887818538,0.732405107492,0.0599214005002,0.106352394404,0.111227458926,0.0432777232581,0.277358490566,0.10526230923,0.0,0.81826171875,0.81826171875,0.156050172159,screenwriter
0.109677384387,0.0855204067749,0.0935334047874,0.0301107538407,0.181564844587,0.151454090747,5.98926064435,63.5821950225,0.960903972808,0.748013531548,0.0599214005002,0.109677384387,0.114307045634,0.0432352941176,0.277358490566,0.147727788881,0.0,1.14125976563,1.14125976563,0.173514371363,screenwriter
0.105343483692,0.0839609122353,0.0844301536263,0.0301107538407,0.176663093962,0.146552340121,5.80385444016,59.2165541134,0.957124457402,0.724933780446,0.0599214005002,0.105343483692,0.107666030798,0.0433202357564,0.277358490566,0.173167014898,0.0,8.0103515625,8.0103515625,0.0295070847151,screenwriter
0.104271498174,0.0831935561989,0.0871311182565,0.0280100035727,0.172261521972,0.144251518399,4.88497099244,43.9863175628,0.95869686738,0.728161669802,0.0599214005002,0.104271498174,0.108800032388,0.0431929480901,0.279113924051,0.0812252452762,0.0,1.52885742187,1.52885742187,0.0762142951165,screenwriter
0.104903589251,0.0858935722807,0.0835298320829,0.0244087173991,0.177263308324,0.152854590925,5.21901930344,46.6881133781,0.956261933436,0.725505970327,0.0599214005002,0.104903589251,0.120486697725,0.0431085043988,0.277358490566,0.10175690407,0.0,1.01206054687,1.01206054687,0.140286339232,screenwriter
0.102880404289,0.0833809483513,0.0833297606288,0.0253090389425,0.172061450518,0.146752411576,5.11110081399,45.859894431,0.956444997967,0.726538135277,0.0599214005002,0.102880404289,0.113312428131,0.0432777232581,0.279113924051,0.170262536337,0.0,7.98881835938,7.98881835938,0.0350152404464,screenwriter
0.104091325349,0.0821647613622,0.0872311539836,0.0272097177563,0.172761700607,0.145551982851,5.65372608878,58.1940151509,0.958104132404,0.729530367462,0.0599214005002,0.104091325349,0.110047554499,0.0431506849315,0.277358490566,0.10145644077,0.0,1.24892578125,1.24892578125,0.114485981308,screenwriter
0.106332083766,0.0843353469221,0.088131475527,0.0282100750268,0.178663808503,0.150453733476,5.50710487514,53.2414188024,0.958908017736,0.738126591273,0.0599214005002,0.106332083766,0.118821160687,0.0431085043988,0.279113924051,0.114576671512,0.0,0.925927734375,0.925927734375,0.155074983699,screenwriter
0.10703371217,0.0840743308153,0.0874312254377,0.0307109682029,0.179264022865,0.148553054662,5.40442680606,53.676311434,0.961129972025,0.74359139559,0.0599214005002,0.10703371217,0.113423069112,0.0432352941176,0.279113924051,0.13971543423,0.0,1.205859375,1.205859375,0.163217623498,screenwriter
0.102807929236,0.0836967461396,0.0822293676313,0.0259092533048,0.172361557699,0.146452304394,5.46406956657,53.0910384341,0.956395820704,0.727106596333,0.0599214005002,0.102807929236,0.114749207883,0.0431085043988,0.275625,0.191595430596,0.0,8.0103515625,8.0103515625,0.037860516531,screenwriter
